percentage,tester
0.38461538461538464,s01
0.4230769230769231,s01
0.46153846153846156,s01
0.5,s01
0.5384615384615384,s01
0.5769230769230769,s01
0.6153846153846154,s01
0.6538461538461539,s01
0.6923076923076923,s01
0.7307692307692307,s01
0.7692307692307693,s01
0.8076923076923077,s01
0.8461538461538461,s01
0.8846153846153846,s01
0.9230769230769231,s01
0.9615384615384616,s01
1.0,s01
0.9615384615384616,s01
0.9230769230769231,s01
0.8846153846153846,s01
0.8461538461538461,s01
0.8076923076923077,s01
0.7692307692307693,s01
0.7307692307692307,s01
0.6923076923076923,s01
0.6538461538461539,s01
0.6153846153846154,s01
0.5769230769230769,s01
0.5384615384615384,s01
0.5,s01
0.46153846153846156,s01
0.4230769230769231,s01
0.38461538461538464,s01
0.34615384615384615,s01
0.3076923076923077,s01
0.2692307692307692,s01
0.23076923076923078,s01
0.19230769230769232,s01
0.15384615384615385,s01
0.11538461538461539,s01
0.07692307692307693,s01
0.038461538461538464,s01
0.0,s01
0.038461538461538464,s01
0.07692307692307693,s01
0.11538461538461539,s01
0.15384615384615385,s01
0.19230769230769232,s01
0.23076923076923078,s01
0.2692307692307692,s01
0.3076923076923077,s01
0.34615384615384615,s01
0.38461538461538464,s01
0.4230769230769231,s01
0.46153846153846156,s01
0.5,s01
0.5384615384615384,s01
0.5769230769230769,s01
0.6153846153846154,s01
0.6538461538461539,s01
0.6923076923076923,s01
0.7307692307692307,s01
0.7692307692307693,s01
0.8076923076923077,s01
0.8461538461538461,s01
0.8846153846153846,s01
0.9230769230769231,s01
0.9615384615384616,s01
1.0,s01
0.9636363636363636,s01
0.9272727272727272,s01
0.8909090909090909,s01
0.8545454545454545,s01
0.8181818181818182,s01
0.7818181818181819,s01
0.7454545454545455,s01
0.7090909090909091,s01
0.6727272727272727,s01
0.6363636363636364,s01
0.6,s01
0.5636363636363636,s01
0.5272727272727272,s01
0.4909090909090909,s01
0.45454545454545453,s01
0.41818181818181815,s01
0.38181818181818183,s01
0.34545454545454546,s01
0.3090909090909091,s01
0.2727272727272727,s01
0.23636363636363636,s01
0.2,s01
0.16363636363636364,s01
0.12727272727272726,s01
0.09090909090909091,s01
0.05454545454545454,s01
0.01818181818181818,s01
0.01818181818181818,s01
0.05454545454545454,s01
0.09090909090909091,s01
0.12727272727272726,s01
0.16363636363636364,s01
0.2,s01
0.23636363636363636,s01
0.2727272727272727,s01
0.3090909090909091,s01
0.34545454545454546,s01
0.38181818181818183,s01
0.41818181818181815,s01
0.45454545454545453,s01
0.4909090909090909,s01
0.5272727272727272,s01
0.5636363636363636,s01
0.6,s01
0.6363636363636364,s01
0.6727272727272727,s01
0.7090909090909091,s01
0.7454545454545455,s01
0.7818181818181819,s01
0.8181818181818182,s01
0.8545454545454545,s01
0.8909090909090909,s01
0.9272727272727272,s01
0.9636363636363636,s01
1.0,s01
0.9636363636363636,s01
0.9272727272727272,s01
0.8909090909090909,s01
0.8545454545454545,s01
0.8181818181818182,s01
0.7818181818181819,s01
0.7454545454545455,s01
0.7090909090909091,s01
0.6727272727272727,s01
0.6363636363636364,s01
0.6,s01
0.5636363636363636,s01
0.5272727272727272,s01
0.4909090909090909,s01
0.45454545454545453,s01
0.41818181818181815,s01
0.38181818181818183,s01
0.34545454545454546,s01
0.3090909090909091,s01
0.2727272727272727,s01
0.23636363636363636,s01
0.2,s01
0.16363636363636364,s01
0.12727272727272726,s01
0.09090909090909091,s01
0.05454545454545454,s01
0.01818181818181818,s01
0.01818181818181818,s01
0.05454545454545454,s01
0.09090909090909091,s01
0.12727272727272726,s01
0.16363636363636364,s01
0.2,s01
0.23636363636363636,s01
0.2727272727272727,s01
0.3090909090909091,s01
0.34545454545454546,s01
0.38181818181818183,s01
0.41818181818181815,s01
0.45454545454545453,s01
0.4909090909090909,s01
0.5272727272727272,s01
0.5636363636363636,s01
0.6,s01
0.6363636363636364,s01
0.6727272727272727,s01
0.7090909090909091,s01
0.7454545454545455,s01
0.7818181818181819,s01
0.8181818181818182,s01
0.8545454545454545,s01
0.8909090909090909,s01
0.9272727272727272,s01
0.9636363636363636,s01
1.0,s01
0.9649122807017544,s01
0.9298245614035088,s01
0.8947368421052632,s01
0.8596491228070176,s01
0.8245614035087719,s01
0.7894736842105263,s01
0.7543859649122807,s01
0.7192982456140351,s01
0.6842105263157895,s01
0.6491228070175439,s01
0.6140350877192983,s01
0.5789473684210527,s01
0.543859649122807,s01
0.5087719298245614,s01
0.47368421052631576,s01
0.43859649122807015,s01
0.40350877192982454,s01
0.3684210526315789,s01
0.3333333333333333,s01
0.2982456140350877,s01
0.2631578947368421,s01
0.22807017543859648,s01
0.19298245614035087,s01
0.15789473684210525,s01
0.12280701754385964,s01
0.08771929824561403,s01
0.05263157894736842,s01
0.017543859649122806,s01
0.017543859649122806,s01
0.05263157894736842,s01
0.08771929824561403,s01
0.12280701754385964,s01
0.15789473684210525,s01
0.19298245614035087,s01
0.22807017543859648,s01
0.2631578947368421,s01
0.2982456140350877,s01
0.3333333333333333,s01
0.3684210526315789,s01
0.40350877192982454,s01
0.43859649122807015,s01
0.47368421052631576,s01
0.5087719298245614,s01
0.543859649122807,s01
0.5789473684210527,s01
0.6140350877192983,s01
0.6491228070175439,s01
0.6842105263157895,s01
0.7192982456140351,s01
0.7543859649122807,s01
0.7894736842105263,s01
0.8245614035087719,s01
0.8596491228070176,s01
0.8947368421052632,s01
0.9298245614035088,s01
0.9649122807017544,s01
1.0,s01
0.967741935483871,s01
0.9354838709677419,s01
0.9032258064516129,s01
0.8709677419354839,s01
0.8387096774193549,s01
0.8064516129032258,s01
0.7741935483870968,s01
0.7419354838709677,s01
0.7096774193548387,s01
0.6774193548387096,s01
0.6451612903225806,s01
0.6129032258064516,s01
0.5806451612903226,s01
0.5483870967741935,s01
0.5161290322580645,s01
0.4838709677419355,s01
0.45161290322580644,s01
0.41935483870967744,s01
0.3870967741935484,s01
0.3548387096774194,s01
0.3225806451612903,s01
0.2903225806451613,s01
0.25806451612903225,s01
0.22580645161290322,s01
0.1935483870967742,s01
0.16129032258064516,s01
0.12903225806451613,s01
0.0967741935483871,s01
0.06451612903225806,s01
0.03225806451612903,s01
0.0,s01
0.03225806451612903,s01
0.06451612903225806,s01
0.0967741935483871,s01
0.12903225806451613,s01
0.16129032258064516,s01
0.1935483870967742,s01
0.22580645161290322,s01
0.25806451612903225,s01
0.2903225806451613,s01
0.3225806451612903,s01
0.3548387096774194,s01
0.3870967741935484,s01
0.41935483870967744,s01
0.45161290322580644,s01
0.4838709677419355,s01
0.5161290322580645,s01
0.5483870967741935,s01
0.5806451612903226,s01
0.6129032258064516,s01
0.6451612903225806,s01
0.6774193548387096,s01
0.7096774193548387,s01
0.7419354838709677,s01
0.7741935483870968,s01
0.8064516129032258,s01
0.8387096774193549,s01
0.8709677419354839,s01
0.9032258064516129,s01
0.9354838709677419,s01
0.967741935483871,s01
1.0,s02
0.967741935483871,s02
0.9354838709677419,s02
0.9032258064516129,s02
0.8709677419354839,s02
0.8387096774193549,s02
0.8064516129032258,s02
0.7741935483870968,s02
0.7419354838709677,s02
0.7096774193548387,s02
0.6774193548387096,s02
0.6451612903225806,s02
0.6129032258064516,s02
0.5806451612903226,s02
0.5483870967741935,s02
0.5161290322580645,s02
0.4838709677419355,s02
0.45161290322580644,s02
0.41935483870967744,s02
0.3870967741935484,s02
0.3548387096774194,s02
0.3225806451612903,s02
0.2903225806451613,s02
0.25806451612903225,s02
0.22580645161290322,s02
0.1935483870967742,s02
0.16129032258064516,s02
0.12903225806451613,s02
0.0967741935483871,s02
0.06451612903225806,s02
0.03225806451612903,s02
0.0,s02
0.03225806451612903,s02
0.06451612903225806,s02
0.0967741935483871,s02
0.12903225806451613,s02
0.16129032258064516,s02
0.1935483870967742,s02
0.22580645161290322,s02
0.25806451612903225,s02
0.2903225806451613,s02
0.3225806451612903,s02
0.3548387096774194,s02
0.3870967741935484,s02
0.41935483870967744,s02
0.45161290322580644,s02
0.4838709677419355,s02
0.5161290322580645,s02
0.5483870967741935,s02
0.5806451612903226,s02
0.6129032258064516,s02
0.6451612903225806,s02
0.6774193548387096,s02
0.7096774193548387,s02
0.7419354838709677,s02
0.7741935483870968,s02
0.8064516129032258,s02
0.8387096774193549,s02
0.8709677419354839,s02
0.9032258064516129,s02
0.9354838709677419,s02
0.967741935483871,s02
1.0,s02
0.975609756097561,s02
0.9512195121951219,s02
0.926829268292683,s02
0.9024390243902439,s02
0.8780487804878049,s02
0.8536585365853658,s02
0.8292682926829268,s02
0.8048780487804879,s02
0.7804878048780488,s02
0.7560975609756098,s02
0.7317073170731707,s02
0.7073170731707317,s02
0.6829268292682927,s02
0.6585365853658537,s02
0.6341463414634146,s02
0.6097560975609756,s02
0.5853658536585366,s02
0.5609756097560976,s02
0.5365853658536586,s02
0.5121951219512195,s02
0.4878048780487805,s02
0.4634146341463415,s02
0.43902439024390244,s02
0.4146341463414634,s02
0.3902439024390244,s02
0.36585365853658536,s02
0.34146341463414637,s02
0.3170731707317073,s02
0.2926829268292683,s02
0.2682926829268293,s02
0.24390243902439024,s02
0.21951219512195122,s02
0.1951219512195122,s02
0.17073170731707318,s02
0.14634146341463414,s02
0.12195121951219512,s02
0.0975609756097561,s02
0.07317073170731707,s02
0.04878048780487805,s02
0.024390243902439025,s02
0.0,s02
0.024390243902439025,s02
0.04878048780487805,s02
0.07317073170731707,s02
0.0975609756097561,s02
0.12195121951219512,s02
0.14634146341463414,s02
0.17073170731707318,s02
0.1951219512195122,s02
0.21951219512195122,s02
0.24390243902439024,s02
0.2682926829268293,s02
0.2926829268292683,s02
0.3170731707317073,s02
0.34146341463414637,s02
0.36585365853658536,s02
0.3902439024390244,s02
0.4146341463414634,s02
0.43902439024390244,s02
0.4634146341463415,s02
0.4878048780487805,s02
0.5121951219512195,s02
0.5365853658536586,s02
0.5609756097560976,s02
0.5853658536585366,s02
0.6097560975609756,s02
0.6341463414634146,s02
0.6585365853658537,s02
0.6829268292682927,s02
0.7073170731707317,s02
0.7317073170731707,s02
0.7560975609756098,s02
0.7804878048780488,s02
0.8048780487804879,s02
0.8292682926829268,s02
0.8536585365853658,s02
0.8780487804878049,s02
0.9024390243902439,s02
0.926829268292683,s02
0.9512195121951219,s02
0.975609756097561,s02
1.0,s02
0.9746835443037974,s02
0.9493670886075949,s02
0.9240506329113924,s02
0.8987341772151899,s02
0.8734177215189873,s02
0.8481012658227848,s02
0.8227848101265823,s02
0.7974683544303798,s02
0.7721518987341772,s02
0.7468354430379747,s02
0.7215189873417721,s02
0.6962025316455697,s02
0.6708860759493671,s02
0.6455696202531646,s02
0.620253164556962,s02
0.5949367088607594,s02
0.569620253164557,s02
0.5443037974683544,s02
0.5189873417721519,s02
0.4936708860759494,s02
0.46835443037974683,s02
0.4430379746835443,s02
0.4177215189873418,s02
0.3924050632911392,s02
0.3670886075949367,s02
0.34177215189873417,s02
0.31645569620253167,s02
0.2911392405063291,s02
0.26582278481012656,s02
0.24050632911392406,s02
0.21518987341772153,s02
0.189873417721519,s02
0.16455696202531644,s02
0.13924050632911392,s02
0.11392405063291139,s02
0.08860759493670886,s02
0.06329113924050633,s02
0.0379746835443038,s02
0.012658227848101266,s02
0.012658227848101266,s02
0.0379746835443038,s02
0.06329113924050633,s02
0.08860759493670886,s02
0.11392405063291139,s02
0.13924050632911392,s02
0.16455696202531644,s02
0.189873417721519,s02
0.21518987341772153,s02
0.24050632911392406,s02
0.26582278481012656,s02
0.2911392405063291,s02
0.31645569620253167,s02
0.34177215189873417,s02
0.3670886075949367,s02
0.3924050632911392,s02
0.4177215189873418,s02
0.4430379746835443,s02
0.46835443037974683,s02
0.4936708860759494,s02
0.5189873417721519,s02
0.5443037974683544,s02
0.569620253164557,s02
0.5949367088607594,s02
0.620253164556962,s02
0.6455696202531646,s02
0.6708860759493671,s02
0.6962025316455697,s02
0.7215189873417721,s02
0.7468354430379747,s02
0.7721518987341772,s02
0.7974683544303798,s02
0.8227848101265823,s02
0.8481012658227848,s02
0.8734177215189873,s02
0.8987341772151899,s02
0.9240506329113924,s02
0.9493670886075949,s02
0.9746835443037974,s02
1.0,s02
0.9743589743589743,s02
0.9487179487179487,s02
0.9230769230769231,s02
0.8974358974358975,s02
0.8717948717948718,s02
0.8461538461538461,s02
0.8205128205128205,s02
0.7948717948717948,s02
0.7692307692307693,s02
0.7435897435897436,s02
0.717948717948718,s02
0.6923076923076923,s02
0.6666666666666666,s02
0.6410256410256411,s02
0.6153846153846154,s02
0.5897435897435898,s02
0.5641025641025641,s02
0.5384615384615384,s02
0.5128205128205128,s02
0.48717948717948717,s02
0.46153846153846156,s02
0.4358974358974359,s02
0.41025641025641024,s02
0.38461538461538464,s02
0.358974358974359,s02
0.3333333333333333,s02
0.3076923076923077,s02
0.28205128205128205,s02
0.2564102564102564,s02
0.23076923076923078,s02
0.20512820512820512,s02
0.1794871794871795,s02
0.15384615384615385,s02
0.1282051282051282,s02
0.10256410256410256,s02
0.07692307692307693,s02
0.05128205128205128,s02
0.02564102564102564,s02
0.0,s02
0.02564102564102564,s02
0.05128205128205128,s02
0.07692307692307693,s02
0.10256410256410256,s02
0.1282051282051282,s02
0.15384615384615385,s02
0.1794871794871795,s02
0.20512820512820512,s02
0.23076923076923078,s02
0.2564102564102564,s02
0.28205128205128205,s02
0.3076923076923077,s02
0.3333333333333333,s02
0.358974358974359,s02
0.38461538461538464,s02
0.41025641025641024,s02
0.4358974358974359,s02
0.46153846153846156,s02
0.48717948717948717,s02
0.5128205128205128,s02
0.5384615384615384,s02
0.5641025641025641,s02
0.5897435897435898,s02
0.6153846153846154,s02
0.6410256410256411,s02
0.6666666666666666,s02
0.6923076923076923,s02
0.717948717948718,s02
0.7435897435897436,s02
0.7692307692307693,s02
0.7948717948717948,s02
0.8205128205128205,s02
0.8461538461538461,s02
0.8717948717948718,s02
0.8974358974358975,s02
0.9230769230769231,s02
0.9487179487179487,s02
0.9743589743589743,s02
1.0,s02
0.9736842105263158,s02
0.9473684210526315,s02
0.9210526315789473,s02
0.8947368421052632,s02
0.868421052631579,s02
0.8421052631578947,s02
0.8157894736842105,s02
0.7894736842105263,s02
0.7631578947368421,s02
0.7368421052631579,s02
0.7105263157894737,s02
0.6842105263157895,s02
0.6578947368421053,s02
0.631578947368421,s02
0.6052631578947368,s02
0.5789473684210527,s02
0.5526315789473685,s02
0.5263157894736842,s02
0.5,s02
0.47368421052631576,s02
0.4473684210526316,s02
0.42105263157894735,s02
0.39473684210526316,s02
0.3684210526315789,s02
0.34210526315789475,s02
0.3157894736842105,s02
0.2894736842105263,s02
0.2631578947368421,s02
0.23684210526315788,s02
0.21052631578947367,s02
0.18421052631578946,s02
0.15789473684210525,s02
0.13157894736842105,s02
0.10526315789473684,s02
0.07894736842105263,s02
0.05263157894736842,s02
0.02631578947368421,s02
0.0,s02
0.02631578947368421,s02
0.05263157894736842,s02
0.07894736842105263,s02
0.10526315789473684,s02
0.13157894736842105,s02
0.15789473684210525,s02
0.18421052631578946,s02
0.21052631578947367,s02
0.23684210526315788,s02
0.2631578947368421,s02
0.2894736842105263,s02
0.3157894736842105,s02
0.34210526315789475,s02
0.3684210526315789,s02
0.39473684210526316,s02
0.42105263157894735,s02
0.4473684210526316,s02
0.47368421052631576,s02
0.5,s02
0.5263157894736842,s02
0.5526315789473685,s02
0.5789473684210527,s02
0.6052631578947368,s02
0.631578947368421,s02
0.6578947368421053,s02
0.6842105263157895,s02
0.7105263157894737,s02
0.7368421052631579,s02
0.7631578947368421,s02
0.7894736842105263,s02
0.8157894736842105,s02
0.8421052631578947,s02
0.868421052631579,s02
0.8947368421052632,s02
0.9210526315789473,s02
0.9473684210526315,s02
0.9736842105263158,s02
1.0,s02
0.971830985915493,s02
0.9436619718309859,s02
0.9154929577464789,s02
0.8873239436619719,s02
0.8591549295774648,s02
0.8309859154929577,s02
0.8028169014084507,s02
0.7746478873239436,s02
0.7464788732394366,s02
0.7183098591549296,s02
0.6901408450704225,s02
0.6619718309859155,s02
0.6338028169014085,s02
0.6056338028169014,s02
0.5774647887323944,s02
0.5492957746478874,s02
0.5211267605633803,s02
0.49295774647887325,s02
0.4647887323943662,s02
0.43661971830985913,s02
0.4084507042253521,s02
0.38028169014084506,s02
0.352112676056338,s02
0.323943661971831,s02
0.29577464788732394,s02
0.2676056338028169,s02
0.23943661971830985,s02
0.2112676056338028,s02
0.18309859154929578,s02
0.15492957746478872,s02
0.1267605633802817,s02
0.09859154929577464,s02
0.07042253521126761,s02
0.04225352112676056,s02
0.014084507042253521,s02
0.014084507042253521,s02
0.04225352112676056,s02
0.07042253521126761,s02
0.09859154929577464,s02
0.1267605633802817,s02
0.15492957746478872,s02
0.18309859154929578,s02
0.2112676056338028,s02
0.23943661971830985,s02
0.2676056338028169,s02
0.29577464788732394,s02
0.323943661971831,s02
0.352112676056338,s02
0.38028169014084506,s02
0.4084507042253521,s02
0.43661971830985913,s02
0.4647887323943662,s02
0.49295774647887325,s02
0.5211267605633803,s02
0.5492957746478874,s02
0.5774647887323944,s02
0.6056338028169014,s02
0.6338028169014085,s02
0.6619718309859155,s02
0.6901408450704225,s02
0.7183098591549296,s02
0.7464788732394366,s02
0.7746478873239436,s02
0.8028169014084507,s02
0.8309859154929577,s02
0.8591549295774648,s02
0.8873239436619719,s02
0.9154929577464789,s02
0.9436619718309859,s02
0.971830985915493,s02
1.0,s02
0.9726027397260274,s02
0.9452054794520548,s02
0.9178082191780822,s02
0.8904109589041096,s02
0.863013698630137,s02
0.8356164383561644,s02
0.8082191780821918,s02
0.7808219178082192,s02
0.7534246575342466,s02
0.726027397260274,s02
0.6986301369863014,s02
0.6712328767123288,s02
0.6438356164383562,s02
0.6164383561643836,s02
0.589041095890411,s02
0.5616438356164384,s02
0.5342465753424658,s02
0.5068493150684932,s02
0.4794520547945205,s02
0.4520547945205479,s02
0.4246575342465753,s02
0.3972602739726027,s02
0.3698630136986301,s02
0.3424657534246575,s02
0.3150684931506849,s02
0.2876712328767123,s02
0.2602739726027397,s02
0.2328767123287671,s02
0.2054794520547945,s02
0.1780821917808219,s02
0.1506849315068493,s02
0.1232876712328767,s02
0.0958904109589041,s02
0.0684931506849315,s02
0.0410958904109589,s02
0.0136986301369863,s02
0.0136986301369863,s02
0.0410958904109589,s02
0.0684931506849315,s02
0.0958904109589041,s02
0.1232876712328767,s02
0.1506849315068493,s02
0.1780821917808219,s02
0.2054794520547945,s02
0.2328767123287671,s02
0.2602739726027397,s02
0.2876712328767123,s02
0.3150684931506849,s02
0.3424657534246575,s02
0.3698630136986301,s02
0.3972602739726027,s02
0.4246575342465753,s02
0.4520547945205479,s02
0.4794520547945205,s02
0.5068493150684932,s02
0.5342465753424658,s02
0.5616438356164384,s02
0.589041095890411,s02
0.6164383561643836,s02
0.6438356164383562,s02
0.6712328767123288,s02
0.6986301369863014,s02
0.726027397260274,s02
0.7534246575342466,s02
0.7808219178082192,s02
0.8082191780821918,s02
0.8356164383561644,s02
0.863013698630137,s02
0.8904109589041096,s02
0.9178082191780822,s02
0.9452054794520548,s02
0.9726027397260274,s02
1.0,s02
0.972972972972973,s02
0.9459459459459459,s02
0.918918918918919,s02
0.8918918918918919,s02
0.8648648648648649,s02
0.8378378378378378,s02
0.8108108108108109,s02
0.7837837837837838,s02
0.7567567567567568,s02
0.7297297297297297,s02
0.7027027027027027,s02
0.6756756756756757,s02
0.6486486486486487,s02
0.6216216216216216,s02
0.5945945945945946,s02
0.5675675675675675,s02
0.5405405405405406,s02
0.5135135135135135,s02
0.4864864864864865,s02
0.4594594594594595,s02
0.43243243243243246,s02
0.40540540540540543,s02
0.3783783783783784,s02
0.35135135135135137,s02
0.32432432432432434,s02
0.2972972972972973,s02
0.2702702702702703,s02
0.24324324324324326,s02
0.21621621621621623,s02
0.1891891891891892,s02
0.16216216216216217,s02
0.13513513513513514,s02
0.10810810810810811,s02
0.08108108108108109,s02
0.05405405405405406,s02
0.02702702702702703,s02
0.0,s02
0.02702702702702703,s02
0.05405405405405406,s02
0.08108108108108109,s02
0.10810810810810811,s02
0.13513513513513514,s02
0.16216216216216217,s02
0.1891891891891892,s02
0.21621621621621623,s02
0.24324324324324326,s02
0.2702702702702703,s02
0.2972972972972973,s02
0.32432432432432434,s02
0.35135135135135137,s02
0.3783783783783784,s02
0.40540540540540543,s02
0.43243243243243246,s02
0.4594594594594595,s02
0.4864864864864865,s02
0.5135135135135135,s02
0.5405405405405406,s02
0.5675675675675675,s02
0.5945945945945946,s02
0.6216216216216216,s02
0.6486486486486487,s02
0.6756756756756757,s02
0.7027027027027027,s02
0.7297297297297297,s02
0.7567567567567568,s02
0.7837837837837838,s02
0.8108108108108109,s02
0.8378378378378378,s02
0.8648648648648649,s02
0.8918918918918919,s02
0.918918918918919,s02
0.9459459459459459,s02
0.972972972972973,s02
1.0,s02
0.9722222222222222,s02
0.9444444444444444,s02
0.9166666666666666,s02
0.8888888888888888,s02
0.8611111111111112,s02
0.8333333333333334,s02
0.8055555555555556,s02
0.7777777777777778,s02
0.75,s02
0.7222222222222222,s02
0.6944444444444444,s02
0.6666666666666666,s02
0.6388888888888888,s02
0.6111111111111112,s02
0.5833333333333334,s02
0.5555555555555556,s02
0.5277777777777778,s02
0.5,s02
0.4722222222222222,s02
0.4444444444444444,s02
0.4166666666666667,s02
0.3888888888888889,s02
0.3611111111111111,s02
0.3333333333333333,s02
0.3055555555555556,s02
0.2777777777777778,s02
0.25,s02
0.2222222222222222,s02
0.19444444444444445,s02
0.16666666666666666,s02
0.1388888888888889,s02
0.1111111111111111,s02
0.08333333333333333,s02
0.05555555555555555,s02
0.027777777777777776,s02
0.0,s02
0.027777777777777776,s02
0.05555555555555555,s02
0.08333333333333333,s02
0.1111111111111111,s02
0.1388888888888889,s02
0.16666666666666666,s02
0.19444444444444445,s02
0.2222222222222222,s02
0.25,s02
0.2777777777777778,s02
0.3055555555555556,s02
0.3333333333333333,s02
0.3611111111111111,s02
0.3888888888888889,s02
0.4166666666666667,s02
0.4444444444444444,s02
0.4722222222222222,s02
0.5,s02
0.5277777777777778,s02
0.5555555555555556,s02
0.5833333333333334,s02
0.6111111111111112,s02
0.6388888888888888,s02
0.6666666666666666,s02
0.6944444444444444,s02
0.7222222222222222,s02
0.75,s02
0.7777777777777778,s02
0.8055555555555556,s02
0.8333333333333334,s02
0.8611111111111112,s02
0.8888888888888888,s02
0.9166666666666666,s02
0.9444444444444444,s02
0.9722222222222222,s02
1.0,s02
0.9714285714285714,s02
0.9428571428571428,s02
0.9142857142857143,s02
0.8857142857142857,s02
0.8571428571428571,s02
0.8285714285714286,s02
0.8,s02
0.7714285714285715,s02
0.7428571428571429,s02
0.7142857142857143,s02
0.6857142857142857,s02
0.6571428571428571,s02
0.6285714285714286,s02
0.6,s02
0.5714285714285714,s02
